Litterbag datasheet - coarse - serial incubations - ALL RAW DATA,,,,,,,,,,,,,,,
Bag ID,Rhodo/Acer,Starting dry mass (g),Starting dry - HL,Starting AFDM,Final dry mass (g),prop sample AFDM,Final AFDM,%AFDM rem,Tin mass (g),Tin + DM (g),Tin + Ash (g),Date deployed,Date Collected,Site,Notes
C0166,A,4.99,4.6375,4.417324505,1.25,0.81109633,1.013870412,22.95213791,3.5229,4.8008,3.7643,8/31/2018,11/2/2018,LCCR,
C0167,A,4.99,4.6375,4.417324505,0.54,0.875741316,0.472900311,10.70558231,3.5353,3.8894,3.5793,8/31/2018,11/2/2018,LCCR,HOLE
C0168,A,4.99,4.6375,4.417324505,1.22,0.791882769,0.966096979,21.87063635,3.5327,4.7474,3.7855,8/31/2018,11/2/2018,LCCR,
C0169,A,5.01,4.6575,4.436374961,0.64,0.84731283,0.542280211,12.22349815,3.6152,4.259,3.7135,8/31/2018,11/2/2018,WS37,
C0170,A,4.95,4.5975,4.379223593,0.94,0.855445764,0.804119019,18.36213661,3.6629,4.5636,3.7931,8/31/2018,11/2/2018,WS37,
C0171,A,4.93,4.5775,4.360173137,0.16,0.75236892,0.120379027,2.760877226,3.5523,3.7106,3.5915,8/31/2018,11/2/2018,WS37,
C0172,A,5.05,4.6975,4.474475873,0.28,0.815646505,0.228381021,5.104084318,3.6326,3.9087,3.6835,8/31/2018,11/2/2018,WS37,
C0173,A,4.97,4.6175,4.398274049,0.25,0.902419984,0.225604996,5.129398341,3.5333,3.7895,3.5583,8/31/2018,11/2/2018,CWCR,
C0174,A,5.08,4.7275,4.503051557,NA,NA,NA,NA,NA,NA,NA,8/31/2018,11/2/2018,CWCR,
C0175,A,5,4.6475,4.426849733,0.35,0.873444613,0.305705615,6.905714741,3.675,4.0045,3.7167,8/31/2018,11/2/2018,CWCR,
C0176,A,5.09,4.7375,4.512576785,1.23,0.843067449,1.036972963,22.97961923,3.6167,4.656,3.7798,8/31/2018,11/2/2018,CWCR,
C0177,A,4.98,4.6275,4.407799277,0.07,NA,NA,NA,3.537,3.5946,NA,8/31/2018,11/2/2018,WS09,ACC LEFT OUT FOR 3 MONTHS…
C0178,A,4.98,4.6275,4.407799277,NA,NA,NA,NA,NA,NA,NA,8/31/2018,11/2/2018,WS09,ACC LEFT OUT FOR 3 MONTHS…
C0179,A,5.01,4.6575,4.436374961,NA,NA,NA,NA,NA,NA,NA,8/31/2018,11/2/2018,WS09,ACC LEFT OUT FOR 3 MONTHS…
C0180,A,5.07,4.7175,4.493526329,NA,NA,NA,NA,NA,NA,NA,8/31/2018,11/2/2018,WS09,ACC LEFT OUT FOR 3 MONTHS…
C0181,A,4.92,4.5675,4.350647909,1.18,0.879321809,1.037599734,23.84931522,3.5913,4.7945,3.7365,8/31/2018,11/2/2018,TOWR,
C0182,A,4.98,4.6275,4.407799277,0.79,0.792771711,0.626289652,14.20866996,3.6466,4.4158,3.806,8/31/2018,11/2/2018,TOWR,
C0183,A,5.02,4.6675,4.445900189,0.84,0.849832616,0.713859397,16.05657723,3.6193,4.4557,3.7449,8/31/2018,11/2/2018,TOWR,
C0184,A,5.01,4.6575,4.436374961,0.61,0.875796699,0.534235986,12.04217387,3.5431,4.155,3.6191,8/31/2018,11/2/2018,TOWR,
C0193,R,5.1,5.04375,4.820238965,3.99,-0.680623174,-2.715686465,-56.33924967,3.6674,3.7701,3.84,9/28/2018,12/5/2018,LCCR,????
C0194,R,4.94,4.88375,4.667329278,3.35,0.946961074,3.172319599,67.96862639,3.6555,5.852,3.772,9/28/2018,12/5/2018,LCCR,
C0195,R,4.99,4.93375,4.715113556,2.47,0.937654831,2.316007432,49.11880498,3.5347,5.2301,3.6404,9/28/2018,12/5/2018,LCCR,
C0196,R,5.05,4.99375,4.772454688,3.9,0.942786155,3.676866006,77.04349746,3.6718,6.5697,3.8376,9/28/2018,12/5/2018,LCCR,
C0197,R,5.07,5.01375,4.791568399,4.04,0.943098194,3.810116703,79.51710975,3.5342,6.2248,3.6873,9/28/2018,12/5/2018,WS55,
C0198,R,5.02,4.96375,4.743784122,3.68,0.938935761,3.455283602,72.83812908,3.5275,5.9217,3.6737,9/28/2018,12/5/2018,WS55,
C0199,R,5.05,4.99375,4.772454688,4.05,0.94320789,3.819991955,80.04249814,3.6459,7.002,3.8365,9/28/2018,12/5/2018,WS55,
C0200,R,4.93,4.87375,4.657772423,4,0.945817833,3.783271331,81.22490726,3.6575,6.9907,3.8381,9/28/2018,12/5/2018,WS55,
C0201,R,4.99,4.93375,4.715113556,3.81,0.929440261,3.541167395,75.10248382,3.633,5.5321,3.767,9/28/2018,12/5/2018,WS37,
C0202,R,4.93,4.87375,4.657772423,3.58,0.940606883,3.367372641,72.29577436,3.5757,6.8185,3.7683,9/28/2018,12/5/2018,WS37,
C0203,R,4.95,4.89375,4.676886134,3.46,0.930651228,3.220053248,68.85036658,3.6076,5.9739,3.7717,9/28/2018,12/5/2018,WS37,
C0204,R,5.06,5.00375,4.782011544,3.88,0.942308904,3.656158548,76.45649775,3.5559,6.7297,3.739,9/28/2018,12/5/2018,WS37,
C0205,R,5.09,5.03375,4.81068211,1.88,0.939936971,1.767081505,36.73245217,3.6554,5.2737,3.7526,9/28/2018,12/5/2018,USHF,
C0206,R,5.09,5.03375,4.81068211,3.26,0.94284462,3.07367346,63.89267447,3.6634,5.9449,3.7938,9/28/2018,12/5/2018,USHF,
C0207,R,5.07,5.01375,4.791568399,2.98,0.937659533,2.794225407,58.31546531,3.5363,5.5735,3.6633,9/28/2018,12/5/2018,USHF,
C0208,R,4.97,4.91375,4.695999845,3.28,0.929027183,3.04720916,64.88946467,3.5123,5.8005,3.6747,9/28/2018,12/5/2018,USHF,
C0209,R,4.95,4.89375,4.676886134,4.31,0.933487813,4.023332475,86.02588047,3.6485,4.8137,3.726,9/28/2018,12/5/2018,WS34,
C0210,R,5.04,4.98375,4.762897833,4.25,0.945913087,4.020130619,84.40514074,3.6184,6.8262,3.7919,9/28/2018,12/5/2018,WS34,
C0211,R,5.09,5.03375,4.81068211,4.48,0.93942735,4.208634526,87.48519295,3.6459,6.639,3.8272,9/28/2018,12/5/2018,WS34,
C0212,R,5.04,4.98375,4.762897833,4.16,0.944467249,3.928983757,82.49145572,3.6445,7.0551,3.8339,9/28/2018,12/5/2018,WS34,
C0213,R,5.02,4.96375,4.743784122,4.09,0.942221517,3.853686005,81.23653831,3.5302,6.0519,3.6759,9/28/2018,12/5/2018,TOWR,
C0214,R,4.98,4.92375,4.7055567,4.09,0.941415253,3.850388386,81.8264157,3.5566,6.4635,3.7269,9/28/2018,12/5/2018,TOWR,
C0215,R,5.1,5.04375,4.820238965,4.01,0.888540278,3.563046513,73.91846211,3.5441,4.819,3.6862,9/28/2018,12/5/2018,TOWR,
C0216,R,5,4.94375,4.724670411,3.93,0.947546593,3.72385811,78.8173097,3.5343,6.2815,3.6784,9/28/2018,12/5/2018,TOWR,
C0217,R,4.97,4.91375,4.695999845,3.94,0.944636023,3.721865929,79.2560914,3.6425,6.2814,3.7886,9/28/2018,12/5/2018,HNCR,
C0218,R,4.99,4.93375,4.715113556,4.26,0.936409884,3.989106105,84.60254579,3.5565,4.3821,3.609,9/28/2018,12/5/2018,HNCR,
C0219,R,5.02,4.96375,4.743784122,3.98,0.9334648,3.715189903,78.31701039,3.5556,6.0911,3.7243,9/28/2018,12/5/2018,HNCR,
C0220,R,5.07,5.01375,4.791568399,3.79,0.946639223,3.587762657,74.87658232,3.5444,6.7996,3.7181,9/28/2018,12/5/2018,HNCR,
C0221,R,4.94,4.88375,4.667329278,3.09,0.922762271,2.851335419,61.09137043,3.503,4.7498,3.5993,9/28/2018,12/5/2018,WS17,
C0222,R,4.98,4.92375,4.7055567,3.42,0.936523164,3.202909222,68.06653125,3.6384,6.1401,3.7972,9/28/2018,12/5/2018,WS17,
C0223,R,5.08,5.02375,4.801125255,3.17,0.928300743,2.942713355,61.29215962,3.6535,5.6326,3.7954,9/28/2018,12/5/2018,WS17,
C0224,R,4.97,4.91375,4.695999845,3.09,0.934088525,2.886333543,61.46366351,3.5518,5.9353,3.7089,9/28/2018,12/5/2018,WS17,
C0225,R,5.03,4.97375,4.753340977,3.74,-0.494650206,-1.84999177,-38.91982036,3.6573,3.7788,3.8389,9/28/2018,12/5/2018,WS09,????
C0226,R,5.02,4.96375,4.743784122,4.02,0.939651261,3.777398068,79.62837202,3.629,6.7144,3.8152,9/28/2018,12/5/2018,WS09,
C0227,R,5.08,5.02375,4.801125255,4.06,0.947480245,3.846769793,80.12225445,3.6848,6.3676,3.8257,9/28/2018,12/5/2018,WS09,
C0228,R,4.92,4.86375,4.648215567,3.8,0.945214722,3.591815943,77.27300705,3.6493,6.6136,3.8117,9/28/2018,12/5/2018,WS09,
C0229,R,5.1,5.04375,4.820238965,3.78,0.935644669,3.53673685,73.37264553,3.648,6.3362,3.821,9/28/2018,12/5/2018,CWCR,
C0230,R,4.98,4.92375,4.7055567,3.61,0.952660949,3.439106026,73.0860607,3.6498,6.3199,3.7762,9/28/2018,12/5/2018,CWCR,
C0231,R,4.96,4.90375,4.686442989,3.6,0.935419367,3.36750972,71.85641068,3.5463,6.2468,3.7207,9/28/2018,12/5/2018,CWCR,
C0232,R,4.9,4.84375,4.629101857,3.2,0.948834717,3.036271096,65.59093297,3.5277,6.1408,3.6614,9/28/2018,12/5/2018,CWCR,
C0241,A,5.01,4.6575,4.436374961,1.55,0.88484628,1.371511734,30.91514459,3.5445,4.6439,3.6711,9/28/2018,12/5/2018,WS55,
C0242,A,5.01,4.6575,4.436374961,1.93,0.82968633,1.601294617,36.09466357,3.5123,4.7142,3.717,9/28/2018,12/5/2018,WS55,
C0243,A,4.95,4.5975,4.379223593,2.27,0.899798082,2.042541646,46.64163869,3.6546,4.8432,3.7737,9/28/2018,12/5/2018,WS55,
C0244,A,5.04,4.6875,4.464950645,2.56,0.875919412,2.242353694,50.22124256,3.6039,5.1674,3.7979,9/28/2018,12/5/2018,WS55,
C0245,A,4.97,4.6175,4.398274049,1.09,0.91680261,0.999314845,22.72061345,3.6226,4.1743,3.6685,9/28/2018,12/5/2018,LCCR,
C0246,A,5.07,4.7175,4.493526329,2.01,0.889551563,1.787998641,39.79054555,3.6773,5.0019,3.8236,9/28/2018,12/5/2018,LCCR,
C0247,A,4.95,4.5975,4.379223593,1.66,0.854236034,1.418031817,32.38089553,3.5116,4.5928,3.6692,9/28/2018,12/5/2018,LCCR,
C0248,A,5.02,4.6675,4.445900189,2.66,0.877555178,2.334296774,52.50447997,3.5449,5.0174,3.7252,9/28/2018,12/5/2018,LCCR,
C0249,A,5.03,4.6775,4.455425417,1.91,0.880123847,1.681036548,37.73010186,3.5271,5.0128,3.7052,9/28/2018,12/5/2018,WS37,
C0250,A,5.07,4.7175,4.493526329,NA,NA,NA,NA,NA,NA,NA,9/28/2018,12/5/2018,WS37,
C0251,A,5,4.6475,4.426849733,1.75,0.855816832,1.497679455,33.83172111,3.6486,4.9414,3.835,9/28/2018,12/5/2018,WS37,
C0252,A,4.96,4.6075,4.388748821,1.4,0.907447578,1.270426609,28.94735289,3.5216,4.3514,3.5984,9/28/2018,12/5/2018,WS37,
C0253,A,4.99,4.6375,4.417324505,2.01,0.897373877,1.803721493,40.83289536,3.5317,4.3999,3.6208,9/28/2018,12/5/2018,HNCR,
C0254,A,5.1,4.7475,4.522102014,2.2,0.910386568,2.002850449,44.29025358,3.6372,5.1738,3.7749,9/28/2018,12/5/2018,HNCR,
C0255,A,4.96,4.6075,4.388748821,2.18,0.876990504,1.911839299,43.56228567,3.5295,4.8985,3.6979,9/28/2018,12/5/2018,HNCR,
C0256,A,4.91,4.5575,4.341122681,1.39,0.888072602,1.234420916,28.43552249,3.5474,4.473,3.651,9/28/2018,12/5/2018,HNCR,
C0257,A,5.06,4.7075,4.484001101,1.99,0.874545455,1.740345455,38.81233334,3.5481,5.0331,3.7344,9/28/2018,12/5/2018,WS34,
C0258,A,5,4.6475,4.426849733,2,0.895716373,1.791432746,40.4674397,3.6603,4.9606,3.7959,9/28/2018,12/5/2018,WS34,
C0259,A,4.94,4.5875,4.369698365,2.9,0.775033019,2.247595754,51.43594744,3.609,5.6533,4.0689,9/28/2018,12/5/2018,WS34,
C0260,A,5.06,4.7075,4.484001101,2.56,0.84769869,2.170108646,48.39670189,3.6112,5.1299,3.8425,9/28/2018,12/5/2018,WS34,
C0261,A,4.96,4.6075,4.388748821,0.65,0.831954811,0.540770627,12.32174931,3.673,4.1687,3.7563,9/28/2018,12/5/2018,WS17,
C0262,A,5.01,4.6575,4.436374961,0.12,-12.83018868,-1.539622642,-34.70452013,3.6484,3.6431,3.5751,9/28/2018,12/5/2018,WS17,
C0263,A,4.92,4.5675,4.350647909,0.14,0.897766323,0.125687285,2.888932588,3.5347,3.6511,3.5466,9/28/2018,12/5/2018,WS17,
C0264,A,5.09,4.7375,4.512576785,0.53,0.835907336,0.443030888,9.817691955,3.6301,3.9409,3.6811,9/28/2018,12/5/2018,WS17,
C0265,A,4.98,4.6275,4.407799277,NA,NA,NA,NA,NA,NA,NA,9/28/2018,12/5/2018,USHF,lost
C0266,A,4.91,4.5575,4.341122681,NA,NA,NA,NA,NA,NA,NA,9/28/2018,12/5/2018,USHF,lost
C0267,A,4.94,4.5875,4.369698365,NA,NA,NA,NA,NA,NA,NA,9/28/2018,12/5/2018,USHF,lost
C0268,A,5.02,4.6675,4.445900189,NA,NA,NA,NA,NA,NA,NA,9/28/2018,12/5/2018,USHF,lost
C0269,A,5,4.6475,4.426849733,0.99,0.864756342,0.856108779,19.33900698,3.6488,4.1967,3.7229,9/28/2018,12/5/2018,CWCR,
C0270,A,5.02,4.6675,4.445900189,0.07,0.90625,0.0634375,1.426876387,3.5299,3.6035,3.5368,9/28/2018,12/5/2018,CWCR,
C0271,A,5.01,4.6575,4.436374961,0.88,0.893909627,0.786640472,17.73160471,3.6152,4.226,3.68,9/28/2018,12/5/2018,CWCR,
C0272,A,4.92,4.5675,4.350647909,1.48,0.847464311,1.25424718,28.8289746,3.5168,4.7847,3.7102,9/28/2018,12/5/2018,CWCR,
C0273,A,4.92,4.5675,4.350647909,1.61,0.857898622,1.381216781,31.74738132,3.5344,5.16,3.7654,9/28/2018,12/5/2018,WS09,
C0274,A,5.04,4.6875,4.464950645,2.24,0.885938063,1.98450126,44.44620821,3.5496,5.7712,3.803,9/28/2018,12/5/2018,WS09,
C0275,A,4.96,4.6075,4.388748821,2.05,0.882960839,1.810069719,41.24341112,3.6021,5.6245,3.8388,9/28/2018,12/5/2018,WS09,
C0276,A,4.99,4.6375,4.417324505,2.02,0.888927384,1.795633315,40.64979407,3.5202,4.9634,3.6805,9/28/2018,12/5/2018,WS09,
C0277,A,4.94,4.5875,4.369698365,2.18,0.899134362,1.960112909,44.85693853,3.5442,4.0756,3.5978,9/28/2018,12/5/2018,TOWR,
C0278,A,4.98,4.6275,4.407799277,2.06,0.908845947,1.87222265,42.47522476,3.5211,4.82,3.6395,9/28/2018,12/5/2018,TOWR,
C0279,A,4.97,4.6175,4.398274049,2.18,0.873985593,1.905288593,43.31900586,3.6422,4.7389,3.7804,9/28/2018,12/5/2018,TOWR,
C0280,A,5.02,4.6675,4.445900189,2.02,0.883898495,1.785474961,40.1600325,3.5192,4.4098,3.6226,9/28/2018,12/5/2018,TOWR,
C0289,R,5.04,4.98375,4.762897833,4.41,0.9060171,3.995535412,83.88874909,3.5396,7.9138,3.9507,11/2/2018,1/7/2019,WS34,
C0290,R,5.03,4.97375,4.753340977,4.43,0.899293647,3.983870858,83.8120151,3.5057,7.9086,3.9491,11/2/2018,1/7/2019,WS34,
C0291,R,4.97,4.91375,4.695999845,4.26,0.907047115,3.864020709,82.28323758,3.6664,7.8965,4.0596,11/2/2018,1/7/2019,WS34,
C0292,R,4.9,4.84375,4.629101857,4.26,0.928924012,3.957216289,85.48561712,3.5171,7.7309,3.8166,11/2/2018,1/7/2019,WS34,
C0293,R,5.07,5.01375,4.791568399,3.22,0.938491823,3.021943671,63.06794391,3.6126,6.9146,3.8157,11/2/2018,1/7/2019,WS09,
C0294,R,4.97,4.91375,4.695999845,3.89,0.913652814,3.554109448,75.68376418,3.6352,7.5311,3.9716,11/2/2018,1/7/2019,WS09,
C0295,R,5.09,5.03375,4.81068211,3.32,0.941390137,3.125415256,64.96823495,3.5297,6.7783,3.7201,11/2/2018,1/7/2019,WS09,
C0296,R,5.04,4.98375,4.762897833,0.81,0.949199546,0.768851632,16.14251784,3.6437,4.437,3.684,11/2/2018,1/7/2019,WS09,
C0297,R,4.92,4.86375,4.648215567,4.12,0.935821652,3.855585205,82.94764193,3.6094,7.7541,3.8754,11/2/2018,1/7/2019,WS55,
C0298,R,5.01,4.95375,4.734227266,4.29,0.921691556,3.954056777,83.52063714,3.6672,7.926,4.0007,11/2/2018,1/7/2019,WS55,
C0299,R,4.92,4.86375,4.648215567,4.1,0.949400928,3.892543806,83.74275569,3.5206,7.6353,3.7288,11/2/2018,1/7/2019,WS55,
C0300,R,4.98,4.92375,4.7055567,4.14,0.93781735,3.882563831,82.51019122,3.6012,7.7567,3.8596,11/2/2018,1/7/2019,WS55,
C0301,R,5,4.94375,4.724670411,2.95,0.929788261,2.742875371,58.05432193,3.6116,6.5114,3.8152,11/2/2018,1/7/2019,WS17,
C0302,R,4.96,4.90375,4.686442989,3.87,0.934755332,3.617503137,77.19080644,3.6011,7.4267,3.8507,11/2/2018,1/7/2019,WS17,
C0303,R,4.98,4.92375,4.7055567,2.64,0.942648395,2.488591763,52.88623475,3.5388,6.1804,3.6903,11/2/2018,1/7/2019,WS17,
C0304,R,4.94,4.88375,4.667329278,2.05,0.935631168,1.918043895,41.09510558,3.527,5.5637,3.6581,11/2/2018,1/7/2019,WS17,
C0305,R,5.06,5.00375,4.782011544,2.38,0.943615398,2.245804646,46.96359735,3.5281,5.8869,3.6611,11/2/2018,1/7/2019,USHF,
C0306,R,5.05,4.99375,4.772454688,3.05,0.934180678,2.849251068,59.70200355,3.6475,6.6451,3.8448,11/2/2018,1/7/2019,USHF,holes in bag
C0307,R,4.9,4.84375,4.629101857,NA,NA,NA,NA,NA,NA,NA,11/2/2018,1/7/2019,USHF,
C0308,R,5.08,5.02375,4.801125255,NA,NA,NA,NA,NA,NA,NA,11/2/2018,1/7/2019,USHF,
C0309,R,5.08,5.02375,4.801125255,4.24,0.9302089,3.944085737,82.14919477,3.5557,7.7826,3.8507,11/2/2018,1/7/2019,HNCR,
C0310,R,4.93,4.87375,4.657772423,4.13,0.939131067,3.878611306,83.27180794,3.527,7.6539,3.7782,11/2/2018,1/7/2019,HNCR,
C0311,R,5.03,4.97375,4.753340977,4.36,0.937811598,4.088858567,86.02072914,3.6191,7.8112,3.8798,11/2/2018,1/7/2019,HNCR,
C0312,R,5.08,5.02375,4.801125255,4.08,0.941506843,3.841347918,80.00932519,3.6518,7.7292,3.8903,11/2/2018,1/7/2019,HNCR,
C0313,R,4.91,4.85375,4.638658712,4.17,0.901924047,3.761023276,81.07997396,3.5386,7.7017,3.9469,11/2/2018,1/7/2019,WS37,
C0314,R,4.91,4.85375,4.638658712,3.64,0.908734403,3.307793226,71.30926054,3.6202,7.2667,3.953,11/2/2018,1/7/2019,WS37,
C0315,R,4.99,4.93375,4.715113556,3.97,0.927962468,3.684010997,78.13196764,3.5498,7.5144,3.8354,11/2/2018,1/7/2019,WS37,
C0316,R,4.98,4.92375,4.7055567,3.78,0.910565449,3.441937396,73.14623147,3.5332,7.3125,3.8712,11/2/2018,1/7/2019,WS37,
C0317,R,5.06,5.00375,4.782011544,4.04,0.943147108,3.810314317,79.68015723,3.6974,7.757,3.9282,11/2/2018,1/7/2019,LCCR,
C0318,R,4.97,4.91375,4.695999845,3.16,0.907599886,2.868015638,61.07358887,3.53,6.6761,3.8207,11/2/2018,1/7/2019,LCCR,
C0319,R,5.01,4.95375,4.734227266,4.3,0.945551381,4.06587094,85.88246215,3.5212,7.727,3.7502,11/2/2018,1/7/2019,LCCR,
C0320,R,4.92,4.86375,4.648215567,3.99,0.948107734,3.782949861,81.38499185,3.5481,7.5988,3.7583,11/2/2018,1/7/2019,LCCR,
C0321,R,5.06,5.00375,4.782011544,1.98,0.93922433,1.859664174,38.88874288,3.5923,5.6112,3.715,11/2/2018,1/7/2019,CWCR,
C0322,R,4.93,4.87375,4.657772423,NA,NA,NA,NA,NA,NA,NA,11/2/2018,1/7/2019,CWCR,
C0323,R,4.91,4.85375,4.638658712,NA,NA,NA,NA,NA,NA,NA,11/2/2018,1/7/2019,CWCR,
C0324,R,4.99,4.93375,4.715113556,NA,NA,NA,NA,NA,NA,NA,11/2/2018,1/7/2019,CWCR,
C0325,R,4.95,4.89375,4.676886134,4.25,0.942933815,4.007468712,85.68668549,3.5413,7.7522,3.7816,11/2/2018,1/7/2019,TOWR,
C0326,R,4.92,4.86375,4.648215567,4.32,0.92073863,3.977590881,85.57242716,3.6711,7.9872,4.0132,11/2/2018,1/7/2019,TOWR,
C0327,R,4.92,4.86375,4.648215567,4.19,0.937248745,3.927072242,84.48558776,3.6154,7.8193,3.8792,11/2/2018,1/7/2019,TOWR,
C0328,R,5.08,5.02375,4.801125255,4.26,0.93694388,3.991380929,83.13428035,3.6153,7.8972,3.8853,11/2/2018,1/7/2019,TOWR,
C0337,A,5.07,4.7175,4.493526329,2.31,0.794343605,1.834933727,40.83505009,3.6328,6.0018,4.12,11/2/2018,1/7/2019,TOWR,
C0338,A,5.02,4.6675,4.445900189,1.16,0.868791003,1.007797563,22.66802043,3.6505,4.8242,3.8045,11/2/2018,1/7/2019,TOWR,
C0339,A,5.09,4.7375,4.512576785,2.95,0.799286857,2.357896228,52.25165886,3.5543,6.5551,4.1566,11/2/2018,1/7/2019,TOWR,
C0340,A,5.04,4.6875,4.464950645,2.85,0.80932292,2.306570323,51.65948083,3.6023,6.4705,4.1492,11/2/2018,1/7/2019,TOWR,
C0341,A,5,4.6475,4.426849733,1.27,0.78860136,1.001523728,22.62384739,3.5092,4.7883,3.7796,11/2/2018,1/7/2019,WS09,
C0342,A,4.9,4.5475,4.331597453,1.53,0.808531332,1.237052939,28.55881582,3.54,4.9794,3.8156,11/2/2018,1/7/2019,WS09,
C0343,A,5.04,4.6875,4.464950645,1.61,0.79721871,1.283522124,28.74661392,3.5329,5.1149,3.8537,11/2/2018,1/7/2019,WS09,
C0344,A,5.06,4.7075,4.484001101,1.27,0.845792564,1.074156556,23.95531427,3.5365,4.814,3.7335,11/2/2018,1/7/2019,WS09,
C0345,A,4.98,4.6275,4.407799277,0.36,0.75,0.27,6.125505792,3.544,3.838,3.6175,11/2/2018,1/7/2019,WS17,
C0346,A,4.97,4.6175,4.398274049,1.62,0.86947982,1.408557308,32.02522837,3.5256,5.1039,3.7316,11/2/2018,1/7/2019,WS17,
C0347,A,5.03,4.6775,4.455425417,0.77,0.875395153,0.674054268,15.12884191,3.5457,4.3049,3.6403,11/2/2018,1/7/2019,WS17,
C0348,A,4.92,4.5675,4.350647909,0.28,0.87815405,0.245883134,5.651644061,3.5335,3.8347,3.5702,11/2/2018,1/7/2019,WS17,
C0349,A,4.9,4.5475,4.331597453,1.13,0.902772993,1.020133483,23.55097614,3.6584,4.8196,3.7713,11/2/2018,1/7/2019,HNCR,
C0350,A,4.91,4.5575,4.341122681,2.1,0.805770991,1.692119081,38.97883578,3.5542,5.6301,3.9574,11/2/2018,1/7/2019,HNCR,
C0351,A,4.93,4.5775,4.360173137,2.29,0.873594047,2.000530369,45.88190207,3.5133,5.8249,3.8055,11/2/2018,1/7/2019,HNCR,
C0352,A,4.97,4.6175,4.398274049,2.33,0.821278192,1.913578188,43.50747968,3.6638,6.0625,4.0925,11/2/2018,1/7/2019,HNCR,
C0353,A,4.94,4.5875,4.369698365,1.32,0.937436419,1.237416073,28.31811191,3.6166,4.9928,3.7027,11/2/2018,1/7/2019,CWCR,
C0354,A,4.96,4.6075,4.388748821,0.66,0.916114458,0.604635542,13.7769457,3.5189,4.1829,3.5746,11/2/2018,1/7/2019,CWCR,
C0355,A,4.99,4.6375,4.417324505,1.27,0.843400925,1.071119175,24.24814327,3.5419,4.9474,3.762,11/2/2018,1/7/2019,CWCR,
C0356,A,4.96,4.6075,4.388748821,1.36,0.854104012,1.161581457,26.46725762,3.6686,5.0319,3.8675,11/2/2018,1/7/2019,CWCR,
C0357,A,4.99,4.6375,4.417324505,2.32,0.799467537,1.854764686,41.98841818,3.5334,5.8622,4.0004,11/2/2018,1/7/2019,WS34,
C0358,A,5.01,4.6575,4.436374961,2.71,0.782709763,2.121143458,47.81253786,3.6327,6.3429,4.2216,11/2/2018,1/7/2019,WS34,
C0359,A,4.91,4.5575,4.341122681,1.74,0.852428073,1.483224847,34.16684936,3.5546,5.3029,3.8126,11/2/2018,1/7/2019,WS34,
C0360,A,4.94,4.5875,4.369698365,2.46,0.645691448,1.588400962,36.35035716,3.5243,5.9764,4.3931,11/2/2018,1/7/2019,WS34,
C0361,A,4.96,4.6075,4.388748821,2.89,0.842515342,2.434869337,55.47980613,3.5204,6.421,3.9772,11/2/2018,1/7/2019,WS55,
C0362,A,4.93,4.5775,4.360173137,2.46,0.856816233,2.107767934,48.34138158,3.6429,6.0922,3.9936,11/2/2018,1/7/2019,WS55,
C0363,A,5.02,4.6675,4.445900189,2.44,0.869581281,2.121778325,47.72438055,3.525,5.961,3.8427,11/2/2018,1/7/2019,WS55,
C0364,A,5,4.6475,4.426849733,2.38,0.851881073,2.027476954,45.79954315,3.548,5.9562,3.9047,11/2/2018,1/7/2019,WS55,
C0365,A,4.97,4.6175,4.398274049,1.82,0.867888611,1.579557272,35.91311624,3.6471,5.4857,3.89,11/2/2018,1/7/2019,WS37,
C0366,A,4.94,4.5875,4.369698365,1.75,0.855529686,1.49717695,34.26270706,3.6319,5.3499,3.8801,11/2/2018,1/7/2019,WS37,
C0367,A,4.9,4.5475,4.331597453,2.04,0.818882754,1.670520818,38.56592945,3.6369,5.6472,4.001,11/2/2018,1/7/2019,WS37,
C0368,A,5,4.6475,4.426849733,1.7,0.856201071,1.455541821,32.87985608,3.5237,5.2226,3.768,11/2/2018,1/7/2019,WS37,
C0369,A,5.03,4.6775,4.455425417,0.08,0.900510204,0.072040816,1.616923404,3.6299,3.7083,3.6377,11/2/2018,1/7/2019,USHF,
C0370,A,4.9,4.5475,4.331597453,0.75,0.82055421,0.615415658,14.20759118,3.5537,4.2971,3.6871,11/2/2018,1/7/2019,USHF,
C0371,A,4.99,4.6375,4.417324505,1.38,0.849025859,1.171655685,26.52410264,3.6435,5.055,3.8566,11/2/2018,1/7/2019,USHF,
C0372,A,4.97,4.6175,4.398274049,NA,NA,NA,NA,NA,NA,NA,11/2/2018,1/7/2019,USHF,
C0373,A,4.98,4.6275,4.407799277,1.48,0.89320323,1.321940781,29.99094781,3.5535,5.0395,3.7122,11/2/2018,1/7/2019,LCCR,
C0374,A,4.93,4.5775,4.360173137,2.22,0.81649824,1.812626092,41.57234208,3.6641,5.851,4.0654,11/2/2018,1/7/2019,LCCR,
C0375,A,4.92,4.5675,4.350647909,4.25,0.828988775,3.523202292,80.98109445,3.6503,7.9085,4.3785,11/2/2018,1/7/2019,LCCR,
C0376,A,4.91,4.5575,4.341122681,2.1,0.900028604,1.890060069,43.53850853,3.5232,5.6208,3.7329,11/2/2018,1/7/2019,LCCR,
C0001,R,4.97,4.91375,4.695999845,3.18,0.936823248,2.97909793,63.43905512,3.5512,6.0632,3.7099,12/5/2018,2/6/2019,USHF,
C0002,R,4.9,4.84375,4.629101857,2.4,0.944519271,2.266846249,48.96946146,3.6296,5.56,3.7367,12/5/2018,2/6/2019,USHF,
